,filename,source,subset,class,pred
1287,IMG20220324113346.jpg,tomato_village,test,leaf_miner,leaf_miner
1288,IMG20220324113729.jpg,tomato_village,test,leaf_miner,leaf_miner
1289,IMG20220324113756.jpg,tomato_village,test,leaf_miner,leaf_miner
1290,IMG20220324114424.jpg,tomato_village,test,leaf_miner,healthy
1291,IMG20220324114508.jpg,tomato_village,test,leaf_miner,leaf_miner
1296,IMG20220324114657.jpg,tomato_village,test,leaf_miner,leaf_miner
1301,IMG20220324115654.jpg,tomato_village,test,leaf_miner,leaf_miner
1304,IMG20220324121008.jpg,tomato_village,test,leaf_miner,leaf_miner
1305,IMG20220324121026.jpg,tomato_village,test,leaf_miner,leaf_miner
1307,IMG20220324121056.jpg,tomato_village,test,leaf_miner,leaf_miner
1314,IMG20220324175048.jpg,tomato_village,test,leaf_miner,leaf_miner
1318,IMG20220324175552.jpg,tomato_village,test,leaf_miner,leaf_miner
1322,IMG20220324180448.jpg,tomato_village,test,leaf_miner,leaf_miner
1328,IMG20220324181129.jpg,tomato_village,test,leaf_miner,leaf_miner
1329,IMG20220324181209.jpg,tomato_village,test,leaf_miner,leaf_miner
1330,IMG20220324181402.jpg,tomato_village,test,leaf_miner,leaf_miner
1333,IMG20220324181754.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
1336,IMG20220324182041.jpg,tomato_village,test,leaf_miner,leaf_miner
1338,IMG20220324182358.jpg,tomato_village,test,leaf_miner,leaf_miner
1340,IMG20220324182530.jpg,tomato_village,test,leaf_miner,leaf_miner
1345,IMG20220324183554.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
1347,IMG20220324183700.jpg,tomato_village,test,leaf_miner,spotted_wilt_virus
1349,IMG20220324183959.jpg,tomato_village,test,leaf_miner,leaf_miner
1350,IMG20220324184208.jpg,tomato_village,test,leaf_miner,leaf_miner
1351,IMG20220324184304.jpg,tomato_village,test,leaf_miner,leaf_miner
1352,IMG20220324184410.jpg,tomato_village,test,leaf_miner,leaf_miner
1354,IMG20220325105907.jpg,tomato_village,test,leaf_miner,leaf_miner
1360,IMG20220325111606.jpg,tomato_village,test,leaf_miner,nutrient_deficiency
1361,IMG20220325111644.jpg,tomato_village,test,leaf_miner,nutrient_deficiency
1368,IMG20220325113616.jpg,tomato_village,test,leaf_miner,leaf_miner
1369,IMG20220325113829.jpg,tomato_village,test,leaf_miner,leaf_miner
1370,IMG20220325113847.jpg,tomato_village,test,leaf_miner,leaf_miner
1372,IMG20220325114056.jpg,tomato_village,test,leaf_miner,leaf_miner
1378,IMG20220325115633.jpg,tomato_village,test,leaf_miner,leaf_miner
1381,IMG20220325120410.jpg,tomato_village,test,leaf_miner,healthy
1383,IMG20220325120721.jpg,tomato_village,test,leaf_miner,leaf_miner
1391,IMG20220325133743.jpg,tomato_village,test,leaf_miner,leaf_miner
1392,IMG20220325133942.jpg,tomato_village,test,leaf_miner,leaf_miner
1393,IMG20220325134039.jpg,tomato_village,test,leaf_miner,leaf_miner
1397,IMG20220325134142.jpg,tomato_village,test,leaf_miner,leaf_miner
1400,IMG20220325134733.jpg,tomato_village,test,leaf_miner,leaf_miner
1405,IMG20220325140957.jpg,tomato_village,test,leaf_miner,leaf_miner
1411,IMG20220325141545.jpg,tomato_village,test,leaf_miner,leaf_miner
1414,IMG20220325142150.jpg,tomato_village,test,leaf_miner,healthy
1416,IMG20220323102831.jpg,tomato_village,test,nutrient_deficiency,leaf_miner
1428,IMG20220325110848.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1433,IMG20220323094543.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1435,IMG20220323102552.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1438,IMG20220323103229.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1439,IMG20220323103234.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1453,IMG20220324114143.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1455,IMG20220324115041.jpg,tomato_village,test,nutrient_deficiency,spotted_wilt_virus
1467,IMG20220324182709.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1469,IMG20220324183130.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1470,IMG20220324183133.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1471,IMG20220324183946.jpg,tomato_village,test,nutrient_deficiency,spotted_wilt_virus
1476,IMG20220325104705.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1477,IMG20220325104711.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1486,IMG20220325105737.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1487,IMG20220325105743.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1493,IMG20220325110634.jpg,tomato_village,test,nutrient_deficiency,leaf_miner
1495,IMG20220325110747.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1496,IMG20220325110923.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1499,IMG20220325111027.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1501,IMG20220325111229.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1502,IMG20220325111311.jpg,tomato_village,test,nutrient_deficiency,spotted_wilt_virus
1504,IMG20220325111840.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1507,IMG20220325114150.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1510,IMG20220325133622.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1512,IMG20220325135335.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1513,IMG20220325135339.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1515,IMG20220325135738.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1519,IMG20220323100001.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1520,IMG20220323102810.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1531,IMG20220325110939.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1540,IMG20220323180113.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1541,IMG20220323180851.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1546,IMG20220324105807.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1548,IMG20220324110024.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1550,IMG20220324110241.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1553,IMG20220324110336.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1554,IMG20220324110658.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1558,IMG20220324111845.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1559,IMG20220324112620.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1560,IMG20220324115634.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1561,IMG20220324115637.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1563,IMG20220324183840.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1564,IMG20220324183851.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1566,IMG20220325111040.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1570,IMG20220325121226.jpg,tomato_village,test,nutrient_deficiency,spotted_wilt_virus
1572,IMG20220324105714.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1573,IMG20220324110734.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1574,IMG20220324111830.jpg,tomato_village,test,nutrient_deficiency,nutrient_deficiency
1579,IMG20220324115014.jpg,tomato_village,test,nutrient_deficiency,spotted_wilt_virus
1580,IMG20220324115111.jpg,tomato_village,test,nutrient_deficiency,spotted_wilt_virus
1590,IMG20220323102223.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1595,IMG20220323123034.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1601,IMG20220323131403.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1613,IMG20220324122440.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1615,IMG20220324122510.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1624,IMG20220324182303.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1630,IMG20220325104859.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1631,IMG20220325105931.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1633,IMG20220325111725.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1642,IMG20220323094336.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1643,IMG20220323094346.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1645,IMG20220323094400.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1649,IMG20220323095020.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1650,IMG20220323095030.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1651,IMG20220323095040.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1653,IMG20220323095116.jpg,tomato_village,test,spotted_wilt_virus,nutrient_deficiency
1654,IMG20220323095141.jpg,tomato_village,test,spotted_wilt_virus,nutrient_deficiency
1657,IMG20220323095418.jpg,tomato_village,test,spotted_wilt_virus,leaf_miner
1659,IMG20220323095709.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1664,IMG20220323100314.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1665,IMG20220323100341.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1666,IMG20220323100529.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1668,IMG20220323100617.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1669,IMG20220323100832.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1677,IMG20220323101907.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1678,IMG20220323101958.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1679,IMG20220323102005.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1680,IMG20220323102116.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1684,IMG20220323102339.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1691,IMG20220323102858.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1695,IMG20220323103033.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1714,IMG20220323104423.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1715,IMG20220323104447.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1718,IMG20220323104640.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1719,IMG20220323104757.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1721,IMG20220323104942.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1724,IMG20220323105122.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1725,IMG20220323105222.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1727,IMG20220323105354.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1728,IMG20220323105357.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1734,IMG20220323110511.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1737,IMG20220323110844.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1741,IMG20220323111503.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1746,IMG20220323111522.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1747,IMG20220323111525.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1752,IMG20220323122413.jpg,tomato_village,test,spotted_wilt_virus,leaf_miner
1757,IMG20220323122935.jpg,tomato_village,test,spotted_wilt_virus,leaf_miner
1760,IMG20220323123240.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1764,IMG20220323123729.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1766,IMG20220323124041.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1767,IMG20220323124045.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1769,IMG20220323124052.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1770,IMG20220323124239.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1775,IMG20220323125139.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1779,IMG20220323125805.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1784,IMG20220323130037.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1788,IMG20220323131347.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1793,IMG20220323132417.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1796,IMG20220323132705.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1797,IMG20220323132713.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1799,IMG20220323175318.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1805,IMG20220323183247.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1806,IMG20220323183257.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1808,IMG20220323184134.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1813,IMG20220324110946.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1817,IMG20220324111455.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1818,IMG20220324111525.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1819,IMG20220324111559.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1823,IMG20220324111637.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1824,IMG20220324111651.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1826,IMG20220324112130.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1834,IMG20220324115341.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1835,IMG20220324115354.jpg,tomato_village,test,spotted_wilt_virus,leaf_miner
1838,IMG20220324115659.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1844,IMG20220324115924.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1845,IMG20220324115927.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1846,IMG20220324120111.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1848,IMG20220324120200.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1856,IMG20220324120705.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1857,IMG20220324120724.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1858,IMG20220324120732.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1862,IMG20220324120843.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1866,IMG20220324121549.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1867,IMG20220324121758.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1868,IMG20220324122043.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1869,IMG20220324122147.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1871,IMG20220324122152.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1872,IMG20220324122159.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1877,IMG20220324122412.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1879,IMG20220324122419.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1882,IMG20220324122453.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1890,IMG20220324175108.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1895,IMG20220324175841.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1897,IMG20220324180040.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1900,IMG20220324180234.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1905,IMG20220324181616.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1906,IMG20220324181619.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1912,IMG20220324182300.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1917,IMG20220324182548.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1921,IMG20220324182852.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1923,IMG20220324183458.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1924,IMG20220324183502.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1926,IMG20220324184420.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1929,IMG20220324184519.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1930,IMG20220324184523.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1932,IMG20220325104922.jpg,tomato_village,test,spotted_wilt_virus,leaf_miner
1933,IMG20220325104926.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1935,IMG20220325105349.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1938,IMG20220325105948.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1952,IMG20220325112133.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1954,IMG20220325113120.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1955,IMG20220325113506.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1960,IMG20220325114331.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1961,IMG20220325114334.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1965,IMG20220325115331.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1969,IMG20220325115500.jpg,tomato_village,test,spotted_wilt_virus,healthy
1971,IMG20220325120621.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1973,IMG20220325121215.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1977,IMG20220325134410.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1992,IMG20220325142107.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1994,IMG20220325142211.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1997,IMG20220325142348.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1998,IMG20220325142544.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
1999,IMG20220325142618.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
2002,IMG20220323094836.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
2005,IMG20220323095400.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
2017,IMG20220323103057.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
2019,IMG20220323104142.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
2023,IMG20220323104431.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
2025,IMG20220323104752.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
2032,IMG20220323123024.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
2034,IMG20220323123902.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
2038,IMG20220323181630.jpg,tomato_village,test,spotted_wilt_virus,spotted_wilt_virus
