,filename,source,subset,class,plant,pred
1248,IMG20220323125455.jpg,tomato_village,test,leaf_miner,tomato,tomato
1252,IMG20220323130609.jpg,tomato_village,test,leaf_miner,tomato,tomato
1264,IMG20220323181501.jpg,tomato_village,test,leaf_miner,tomato,tomato
1265,IMG20220323181543.jpg,tomato_village,test,leaf_miner,tomato,tomato
1270,IMG20220323184755.jpg,tomato_village,test,leaf_miner,tomato,tomato
1273,IMG20220323185049.jpg,tomato_village,test,leaf_miner,tomato,tomato
1276,IMG20220324110602.jpg,tomato_village,test,leaf_miner,tomato,tomato
1282,IMG20220324112907.jpg,tomato_village,test,leaf_miner,tomato,tomato
1287,IMG20220324113346.jpg,tomato_village,test,leaf_miner,tomato,tomato
1288,IMG20220324113729.jpg,tomato_village,test,leaf_miner,tomato,tomato
1289,IMG20220324113756.jpg,tomato_village,test,leaf_miner,tomato,tomato
1290,IMG20220324114424.jpg,tomato_village,test,leaf_miner,tomato,tomato
1291,IMG20220324114508.jpg,tomato_village,test,leaf_miner,tomato,tomato
1296,IMG20220324114657.jpg,tomato_village,test,leaf_miner,tomato,tomato
1301,IMG20220324115654.jpg,tomato_village,test,leaf_miner,tomato,tomato
1304,IMG20220324121008.jpg,tomato_village,test,leaf_miner,tomato,tomato
1305,IMG20220324121026.jpg,tomato_village,test,leaf_miner,tomato,tomato
1307,IMG20220324121056.jpg,tomato_village,test,leaf_miner,tomato,tomato
1314,IMG20220324175048.jpg,tomato_village,test,leaf_miner,tomato,tomato
1318,IMG20220324175552.jpg,tomato_village,test,leaf_miner,tomato,tomato
1322,IMG20220324180448.jpg,tomato_village,test,leaf_miner,tomato,tomato
1328,IMG20220324181129.jpg,tomato_village,test,leaf_miner,tomato,tomato
1329,IMG20220324181209.jpg,tomato_village,test,leaf_miner,tomato,tomato
1330,IMG20220324181402.jpg,tomato_village,test,leaf_miner,tomato,tomato
1333,IMG20220324181754.jpg,tomato_village,test,leaf_miner,tomato,tomato
1336,IMG20220324182041.jpg,tomato_village,test,leaf_miner,tomato,tomato
1338,IMG20220324182358.jpg,tomato_village,test,leaf_miner,tomato,tomato
1340,IMG20220324182530.jpg,tomato_village,test,leaf_miner,tomato,tomato
1345,IMG20220324183554.jpg,tomato_village,test,leaf_miner,tomato,tomato
1347,IMG20220324183700.jpg,tomato_village,test,leaf_miner,tomato,tomato
1349,IMG20220324183959.jpg,tomato_village,test,leaf_miner,tomato,tomato
1350,IMG20220324184208.jpg,tomato_village,test,leaf_miner,tomato,tomato
1351,IMG20220324184304.jpg,tomato_village,test,leaf_miner,tomato,tomato
1352,IMG20220324184410.jpg,tomato_village,test,leaf_miner,tomato,tomato
1354,IMG20220325105907.jpg,tomato_village,test,leaf_miner,tomato,tomato
1360,IMG20220325111606.jpg,tomato_village,test,leaf_miner,tomato,tomato
1361,IMG20220325111644.jpg,tomato_village,test,leaf_miner,tomato,tomato
1368,IMG20220325113616.jpg,tomato_village,test,leaf_miner,tomato,tomato
1369,IMG20220325113829.jpg,tomato_village,test,leaf_miner,tomato,tomato
1370,IMG20220325113847.jpg,tomato_village,test,leaf_miner,tomato,tomato
1372,IMG20220325114056.jpg,tomato_village,test,leaf_miner,tomato,tomato
1378,IMG20220325115633.jpg,tomato_village,test,leaf_miner,tomato,tomato
1381,IMG20220325120410.jpg,tomato_village,test,leaf_miner,tomato,tomato
1383,IMG20220325120721.jpg,tomato_village,test,leaf_miner,tomato,tomato
1391,IMG20220325133743.jpg,tomato_village,test,leaf_miner,tomato,tomato
1392,IMG20220325133942.jpg,tomato_village,test,leaf_miner,tomato,tomato
1393,IMG20220325134039.jpg,tomato_village,test,leaf_miner,tomato,tomato
1397,IMG20220325134142.jpg,tomato_village,test,leaf_miner,tomato,tomato
1400,IMG20220325134733.jpg,tomato_village,test,leaf_miner,tomato,tomato
1405,IMG20220325140957.jpg,tomato_village,test,leaf_miner,tomato,tomato
1411,IMG20220325141545.jpg,tomato_village,test,leaf_miner,tomato,tomato
1414,IMG20220325142150.jpg,tomato_village,test,leaf_miner,tomato,tomato
1416,IMG20220323102831.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1428,IMG20220325110848.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1433,IMG20220323094543.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1435,IMG20220323102552.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1438,IMG20220323103229.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1439,IMG20220323103234.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1453,IMG20220324114143.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1455,IMG20220324115041.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1467,IMG20220324182709.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1469,IMG20220324183130.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1470,IMG20220324183133.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1471,IMG20220324183946.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1476,IMG20220325104705.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1477,IMG20220325104711.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1486,IMG20220325105737.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1487,IMG20220325105743.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1493,IMG20220325110634.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1495,IMG20220325110747.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1496,IMG20220325110923.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1499,IMG20220325111027.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1501,IMG20220325111229.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1502,IMG20220325111311.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1504,IMG20220325111840.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1507,IMG20220325114150.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1510,IMG20220325133622.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1512,IMG20220325135335.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1513,IMG20220325135339.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1515,IMG20220325135738.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1518,IMG20220323100001.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1519,IMG20220323102810.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1530,IMG20220325110939.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1539,IMG20220323180113.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1540,IMG20220323180851.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1545,IMG20220324105807.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1547,IMG20220324110024.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1549,IMG20220324110241.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1552,IMG20220324110336.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1553,IMG20220324110658.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1557,IMG20220324111845.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1558,IMG20220324112620.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1559,IMG20220324115634.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1560,IMG20220324115637.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1562,IMG20220324183840.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1563,IMG20220324183851.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1565,IMG20220325111040.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1569,IMG20220325121226.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1571,IMG20220324105714.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1572,IMG20220324110734.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1573,IMG20220324111830.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1578,IMG20220324115014.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1579,IMG20220324115111.jpg,tomato_village,test,nutrient_deficiency,tomato,tomato
1589,IMG20220323102223.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1594,IMG20220323123034.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1600,IMG20220323131403.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1612,IMG20220324122440.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1614,IMG20220324122510.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1623,IMG20220324182303.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1629,IMG20220325104859.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1630,IMG20220325105931.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1632,IMG20220325111725.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1641,IMG20220323094336.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1642,IMG20220323094346.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1644,IMG20220323094400.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1648,IMG20220323095020.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1649,IMG20220323095030.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1650,IMG20220323095040.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1652,IMG20220323095116.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1653,IMG20220323095141.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1656,IMG20220323095418.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1658,IMG20220323095709.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1663,IMG20220323100314.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1664,IMG20220323100341.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1665,IMG20220323100529.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1667,IMG20220323100617.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1668,IMG20220323100832.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1676,IMG20220323101907.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1677,IMG20220323101958.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1678,IMG20220323102005.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1679,IMG20220323102116.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1683,IMG20220323102339.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1690,IMG20220323102858.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1694,IMG20220323103033.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1713,IMG20220323104423.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1714,IMG20220323104447.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1717,IMG20220323104640.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1718,IMG20220323104757.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1720,IMG20220323104942.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1723,IMG20220323105122.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1724,IMG20220323105222.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1726,IMG20220323105354.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1727,IMG20220323105357.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1733,IMG20220323110511.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1736,IMG20220323110844.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1740,IMG20220323111503.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1745,IMG20220323111522.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1746,IMG20220323111525.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1751,IMG20220323122413.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1756,IMG20220323122935.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1759,IMG20220323123240.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1763,IMG20220323123729.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1765,IMG20220323124041.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1766,IMG20220323124045.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1768,IMG20220323124052.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1769,IMG20220323124239.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1774,IMG20220323125139.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1778,IMG20220323125805.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1783,IMG20220323130037.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1787,IMG20220323131347.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1792,IMG20220323132417.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1795,IMG20220323132705.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1796,IMG20220323132713.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1798,IMG20220323175318.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1804,IMG20220323183247.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1805,IMG20220323183257.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1807,IMG20220323184134.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1812,IMG20220324110946.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1816,IMG20220324111455.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1817,IMG20220324111525.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1818,IMG20220324111559.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1822,IMG20220324111637.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1823,IMG20220324111651.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1825,IMG20220324112130.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1833,IMG20220324115341.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1834,IMG20220324115354.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1837,IMG20220324115659.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1843,IMG20220324115924.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1844,IMG20220324115927.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1845,IMG20220324120111.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1847,IMG20220324120200.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1855,IMG20220324120705.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1856,IMG20220324120724.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1857,IMG20220324120732.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1861,IMG20220324120843.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1865,IMG20220324121549.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1866,IMG20220324121758.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1867,IMG20220324122043.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1868,IMG20220324122147.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1870,IMG20220324122152.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1871,IMG20220324122159.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1876,IMG20220324122412.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1878,IMG20220324122419.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1881,IMG20220324122453.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1889,IMG20220324175108.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1894,IMG20220324175841.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1896,IMG20220324180040.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1899,IMG20220324180234.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1904,IMG20220324181616.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1905,IMG20220324181619.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1911,IMG20220324182300.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1916,IMG20220324182548.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1920,IMG20220324182852.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1922,IMG20220324183458.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1923,IMG20220324183502.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1925,IMG20220324184420.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1928,IMG20220324184519.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1929,IMG20220324184523.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1931,IMG20220325104922.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1932,IMG20220325104926.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1934,IMG20220325105349.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1937,IMG20220325105948.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1951,IMG20220325112133.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1953,IMG20220325113120.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1954,IMG20220325113506.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1959,IMG20220325114331.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1960,IMG20220325114334.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1964,IMG20220325115331.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1968,IMG20220325115500.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1970,IMG20220325120621.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1972,IMG20220325121215.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1976,IMG20220325134410.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1991,IMG20220325142107.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1993,IMG20220325142211.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1996,IMG20220325142348.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1997,IMG20220325142544.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
1998,IMG20220325142618.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
2001,IMG20220323094836.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
2004,IMG20220323095400.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
2016,IMG20220323103057.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
2018,IMG20220323104142.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
2022,IMG20220323104431.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
2024,IMG20220323104752.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
2031,IMG20220323123024.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
2033,IMG20220323123902.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
2037,IMG20220323181630.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
2038,IMG20220323181949.jpg,tomato_village,test,spotted_wilt_virus,tomato,tomato
