,filename,source,subset,class,pred
1371,leaf_spot915_.jpg,ccmt,test,leaf_spot,leaf_blight
1373,leaf_spot918_.jpg,ccmt,test,leaf_spot,leaf_blight
1374,leaf_spot917_.jpg,ccmt,test,leaf_spot,leaf_blight
1377,leaf_spot920_.jpg,ccmt,test,leaf_spot,leaf_blight
1378,leaf_spot921_.jpg,ccmt,test,leaf_spot,leaf_blight
1379,leaf_spot91_.jpg,ccmt,test,leaf_spot,leaf_spot
1380,leaf_spot922_.jpg,ccmt,test,leaf_spot,leaf_blight
1382,leaf_spot924_.jpg,ccmt,test,leaf_spot,streak_virus
1383,leaf_spot925_.jpg,ccmt,test,leaf_spot,streak_virus
1384,leaf_spot928_.jpg,ccmt,test,leaf_spot,leaf_spot
1386,leaf_spot927_.jpg,ccmt,test,leaf_spot,leaf_spot
1387,leaf_spot929_.jpg,ccmt,test,leaf_spot,leaf_spot
1389,leaf_spot92_.jpg,ccmt,test,leaf_spot,leaf_spot
1399,leaf_spot943_.jpg,ccmt,test,leaf_spot,leaf_blight
1404,leaf_spot938_.jpg,ccmt,test,leaf_spot,streak_virus
1409,leaf_spot952_.jpg,ccmt,test,leaf_spot,leaf_spot
1411,leaf_spot953_.jpg,ccmt,test,leaf_spot,streak_virus
1415,leaf_spot951_.jpg,ccmt,test,leaf_spot,leaf_spot
1420,leaf_spot959_.jpg,ccmt,test,leaf_spot,leaf_spot
1421,leaf_spot960_.jpg,ccmt,test,leaf_spot,leaf_spot
1424,leaf_spot963_.jpg,ccmt,test,leaf_spot,leaf_spot
1430,leaf_spot968_.jpg,ccmt,test,leaf_spot,leaf_spot
1433,leaf_spot974_.jpg,ccmt,test,leaf_spot,leaf_blight
1437,leaf_spot975_.jpg,ccmt,test,leaf_spot,leaf_blight
1438,leaf_spot977_.jpg,ccmt,test,leaf_spot,streak_virus
1440,leaf_spot976_.jpg,ccmt,test,leaf_spot,leaf_spot
1441,leaf_spot97_.jpg,ccmt,test,leaf_spot,leaf_spot
1446,leaf_spot981_.jpg,ccmt,test,leaf_spot,leaf_spot
1448,leaf_spot983_.jpg,ccmt,test,leaf_spot,leaf_blight
1450,leaf_spot986_.jpg,ccmt,test,leaf_spot,leaf_blight
1452,leaf_spot988_.jpg,ccmt,test,leaf_spot,leaf_spot
1458,leaf_spot994_.jpg,ccmt,test,leaf_spot,leaf_spot
1463,leaf_spot998_.jpg,ccmt,test,leaf_spot,leaf_spot
1466,leaf_spot99_.jpg,ccmt,test,leaf_spot,leaf_spot
1471,leaf_blight1004_.jpg,ccmt,test,leaf_blight,leaf_blight
1479,leaf_blight100_.jpg,ccmt,test,leaf_blight,streak_virus
1482,leaf_blight101_.jpg,ccmt,test,leaf_blight,leaf_blight
1501,leaf_blight11_.jpg,ccmt,test,leaf_blight,leaf_blight
1504,leaf_blight122_.jpg,ccmt,test,leaf_blight,leaf_blight
1506,leaf_blight124_.jpg,ccmt,test,leaf_blight,leaf_blight
1507,leaf_blight125_.jpg,ccmt,test,leaf_blight,leaf_blight
1512,leaf_blight12_.jpg,ccmt,test,leaf_blight,leaf_blight
1528,leaf_blight143_.jpg,ccmt,test,leaf_blight,leaf_blight
1533,leaf_blight145_.jpg,ccmt,test,leaf_blight,leaf_spot
1537,leaf_blight152_.jpg,ccmt,test,leaf_blight,leaf_blight
1541,leaf_blight157_.jpg,ccmt,test,leaf_blight,leaf_spot
1542,leaf_blight156_.jpg,ccmt,test,leaf_blight,leaf_blight
1546,leaf_blight15_.jpg,ccmt,test,leaf_blight,leaf_spot
1547,leaf_blight162_.jpg,ccmt,test,leaf_blight,leaf_blight
1551,leaf_blight165_.jpg,ccmt,test,leaf_blight,leaf_blight
1555,leaf_blight169_.jpg,ccmt,test,leaf_blight,leaf_blight
1557,leaf_blight171_.jpg,ccmt,test,leaf_blight,leaf_blight
1561,leaf_blight174_.jpg,ccmt,test,leaf_blight,leaf_blight
1562,leaf_blight175_.jpg,ccmt,test,leaf_blight,leaf_blight
1564,leaf_blight177_.jpg,ccmt,test,leaf_blight,leaf_blight
1565,leaf_blight178_.jpg,ccmt,test,leaf_blight,leaf_blight
1566,leaf_blight179_.jpg,ccmt,test,leaf_blight,leaf_blight
1567,leaf_blight17_.jpg,ccmt,test,leaf_blight,leaf_spot
1570,leaf_blight182_.jpg,ccmt,test,leaf_blight,leaf_blight
1571,leaf_blight183_.jpg,ccmt,test,leaf_blight,leaf_blight
1573,leaf_blight186_.jpg,ccmt,test,leaf_blight,leaf_blight
1577,leaf_blight189_.jpg,ccmt,test,leaf_blight,leaf_blight
1578,leaf_blight18_.jpg,ccmt,test,leaf_blight,leaf_spot
1584,leaf_blight195_.jpg,ccmt,test,leaf_blight,leaf_blight
1586,leaf_blight197_.jpg,ccmt,test,leaf_blight,leaf_blight
1587,leaf_blight198_.jpg,ccmt,test,leaf_blight,leaf_blight
1588,leaf_blight199_.jpg,ccmt,test,leaf_blight,leaf_blight
1590,leaf_blight200_.jpg,ccmt,test,leaf_blight,leaf_spot
1591,leaf_blight201_.jpg,ccmt,test,leaf_blight,leaf_blight
1595,leaf_blight205_.jpg,ccmt,test,leaf_blight,leaf_blight
1597,leaf_blight207_.jpg,ccmt,test,leaf_blight,leaf_spot
1599,leaf_blight209_.jpg,ccmt,test,leaf_blight,leaf_blight
1600,leaf_blight20_.jpg,ccmt,test,leaf_blight,leaf_blight
1605,leaf_blight215_.jpg,ccmt,test,leaf_blight,leaf_blight
1609,leaf_blight217_.jpg,ccmt,test,leaf_blight,leaf_blight
1611,leaf_blight21_.jpg,ccmt,test,leaf_blight,leaf_blight
1617,leaf_blight225_.jpg,ccmt,test,leaf_blight,leaf_blight
1622,leaf_blight22_.jpg,ccmt,test,leaf_blight,leaf_spot
1626,leaf_blight234_.jpg,ccmt,test,leaf_blight,leaf_blight
1628,leaf_blight235_.jpg,ccmt,test,leaf_blight,leaf_blight
1632,leaf_blight23_.jpg,ccmt,test,leaf_blight,streak_virus
1634,leaf_blight240_.jpg,ccmt,test,leaf_blight,leaf_blight
1637,leaf_blight243_.jpg,ccmt,test,leaf_blight,leaf_blight
1640,leaf_blight245_.jpg,ccmt,test,leaf_blight,leaf_blight
1645,leaf_blight250_.jpg,ccmt,test,leaf_blight,leaf_blight
1654,leaf_blight260_.jpg,ccmt,test,leaf_blight,leaf_blight
1656,leaf_blight25_.jpg,ccmt,test,leaf_blight,leaf_blight
1664,leaf_blight26_.jpg,ccmt,test,leaf_blight,leaf_blight
1665,leaf_blight268_.jpg,ccmt,test,leaf_blight,leaf_blight
1667,leaf_blight270_.jpg,ccmt,test,leaf_blight,leaf_blight
1671,leaf_blight273_.jpg,ccmt,test,leaf_blight,leaf_spot
1673,leaf_blight275_.jpg,ccmt,test,leaf_blight,leaf_blight
1678,leaf_blight280_.jpg,ccmt,test,leaf_blight,leaf_blight
1682,leaf_blight284_.jpg,ccmt,test,leaf_blight,streak_virus
1685,leaf_blight287_.jpg,ccmt,test,leaf_blight,streak_virus
1686,leaf_blight288_.jpg,ccmt,test,leaf_blight,leaf_blight
1692,leaf_blight293_.jpg,ccmt,test,leaf_blight,leaf_spot
1696,leaf_blight297_.jpg,ccmt,test,leaf_blight,leaf_blight
1697,leaf_blight298_.jpg,ccmt,test,leaf_blight,leaf_blight
1701,leaf_blight300_.jpg,ccmt,test,leaf_blight,leaf_spot
1702,leaf_blight301_.jpg,ccmt,test,leaf_blight,leaf_blight
1703,leaf_blight302_.jpg,ccmt,test,leaf_blight,leaf_blight
1709,leaf_blight308_.jpg,ccmt,test,leaf_blight,leaf_blight
1710,leaf_blight30_.jpg,ccmt,test,leaf_blight,leaf_blight
1712,leaf_blight310_.jpg,ccmt,test,leaf_blight,leaf_blight
1718,leaf_blight318_.jpg,ccmt,test,leaf_blight,leaf_blight
1719,leaf_blight316_.jpg,ccmt,test,leaf_blight,leaf_blight
1722,leaf_blight31_.jpg,ccmt,test,leaf_blight,leaf_blight
1724,leaf_blight321_.jpg,ccmt,test,leaf_blight,leaf_spot
1726,leaf_blight323_.jpg,ccmt,test,leaf_blight,leaf_blight
1730,leaf_blight327_.jpg,ccmt,test,leaf_blight,leaf_spot
1732,leaf_blight329_.jpg,ccmt,test,leaf_blight,leaf_blight
1733,leaf_blight32_.jpg,ccmt,test,leaf_blight,leaf_blight
1736,leaf_blight332_.jpg,ccmt,test,leaf_blight,leaf_spot
1740,leaf_blight336_.jpg,ccmt,test,leaf_blight,leaf_blight
1744,leaf_blight339_.jpg,ccmt,test,leaf_blight,streak_virus
1748,leaf_blight343_.jpg,ccmt,test,leaf_blight,leaf_spot
1749,leaf_blight344_.jpg,ccmt,test,leaf_blight,leaf_blight
1750,leaf_blight345_.jpg,ccmt,test,leaf_blight,leaf_blight
1763,leaf_blight357_.jpg,ccmt,test,leaf_blight,leaf_spot
1764,leaf_blight358_.jpg,ccmt,test,leaf_blight,leaf_spot
1766,leaf_blight35_.jpg,ccmt,test,leaf_blight,leaf_blight
1767,leaf_blight360_.jpg,ccmt,test,leaf_blight,leaf_spot
1770,leaf_blight363_.jpg,ccmt,test,leaf_blight,leaf_blight
1774,leaf_blight367_.jpg,ccmt,test,leaf_blight,leaf_blight
1775,leaf_blight368_.jpg,ccmt,test,leaf_blight,leaf_blight
1778,leaf_blight370_.jpg,ccmt,test,leaf_blight,leaf_blight
1779,leaf_blight371_.jpg,ccmt,test,leaf_blight,leaf_blight
1784,leaf_blight376_.jpg,ccmt,test,leaf_blight,leaf_blight
1790,leaf_blight381_.jpg,ccmt,test,leaf_blight,leaf_blight
1791,leaf_blight382_.jpg,ccmt,test,leaf_blight,leaf_blight
1797,leaf_blight388_.jpg,ccmt,test,leaf_blight,leaf_blight
1798,leaf_blight38_.jpg,ccmt,test,leaf_blight,leaf_blight
1800,leaf_blight390_.jpg,ccmt,test,leaf_blight,leaf_blight
1802,leaf_blight392_.jpg,ccmt,test,leaf_blight,leaf_blight
1803,leaf_blight393_.jpg,ccmt,test,leaf_blight,leaf_blight
1805,leaf_blight395_.jpg,ccmt,test,leaf_blight,leaf_blight
1806,leaf_blight396_.jpg,ccmt,test,leaf_blight,leaf_blight
1812,leaf_blight400_.jpg,ccmt,test,leaf_blight,leaf_blight
1815,leaf_blight403_.jpg,ccmt,test,leaf_blight,leaf_blight
1816,leaf_blight404_.jpg,ccmt,test,leaf_blight,leaf_blight
1823,leaf_blight410_.jpg,ccmt,test,leaf_blight,leaf_spot
1825,leaf_blight412_.jpg,ccmt,test,leaf_blight,leaf_blight
1827,leaf_blight414_.jpg,ccmt,test,leaf_blight,leaf_blight
1831,leaf_blight419_.jpg,ccmt,test,leaf_blight,streak_virus
1839,leaf_blight425_.jpg,ccmt,test,leaf_blight,leaf_blight
1845,leaf_blight430_.jpg,ccmt,test,leaf_blight,streak_virus
1852,leaf_blight437_.jpg,ccmt,test,leaf_blight,leaf_spot
1856,leaf_blight441_.jpg,ccmt,test,leaf_blight,leaf_blight
1857,leaf_blight442_.jpg,ccmt,test,leaf_blight,leaf_blight
1858,leaf_blight440_.jpg,ccmt,test,leaf_blight,leaf_blight
1861,leaf_blight445_.jpg,ccmt,test,leaf_blight,leaf_blight
1864,leaf_blight448_.jpg,ccmt,test,leaf_blight,leaf_blight
1878,leaf_blight458_.jpg,ccmt,test,leaf_blight,leaf_blight
1880,leaf_blight462_.jpg,ccmt,test,leaf_blight,leaf_blight
1881,leaf_blight463_.jpg,ccmt,test,leaf_blight,leaf_blight
1885,leaf_blight467_.jpg,ccmt,test,leaf_blight,leaf_blight
1886,leaf_blight468_.jpg,ccmt,test,leaf_blight,leaf_blight
1897,leaf_blight476_.jpg,ccmt,test,leaf_blight,leaf_blight
1903,leaf_blight483_.jpg,ccmt,test,leaf_blight,leaf_blight
1908,leaf_blight488_.jpg,ccmt,test,leaf_blight,leaf_blight
1910,leaf_blight489_.jpg,ccmt,test,leaf_blight,leaf_blight
1911,leaf_blight491_.jpg,ccmt,test,leaf_blight,leaf_blight
1912,leaf_blight490_.jpg,ccmt,test,leaf_blight,leaf_blight
1913,leaf_blight492_.jpg,ccmt,test,leaf_blight,leaf_blight
1915,leaf_blight494_.jpg,ccmt,test,leaf_blight,leaf_blight
1933,leaf_blight509_.jpg,ccmt,test,leaf_blight,leaf_blight
1934,leaf_blight513_.jpg,ccmt,test,leaf_blight,leaf_blight
1936,leaf_blight511_.jpg,ccmt,test,leaf_blight,leaf_blight
1937,leaf_blight510_.jpg,ccmt,test,leaf_blight,leaf_blight
1950,leaf_blight526_.jpg,ccmt,test,leaf_blight,leaf_blight
1953,leaf_blight52_.jpg,ccmt,test,leaf_blight,leaf_spot
1956,leaf_blight532_.jpg,ccmt,test,leaf_blight,leaf_blight
1958,leaf_blight529_.jpg,ccmt,test,leaf_blight,leaf_blight
1961,leaf_blight535_.jpg,ccmt,test,leaf_blight,leaf_blight
1962,leaf_blight53_.jpg,ccmt,test,leaf_blight,leaf_blight
1966,leaf_blight539_.jpg,ccmt,test,leaf_blight,leaf_blight
1967,leaf_blight540_.jpg,ccmt,test,leaf_blight,leaf_blight
1971,leaf_blight543_.jpg,ccmt,test,leaf_blight,leaf_spot
1972,leaf_blight544_.jpg,ccmt,test,leaf_blight,leaf_spot
1977,leaf_blight549_.jpg,ccmt,test,leaf_blight,leaf_blight
1982,leaf_blight554_.jpg,ccmt,test,leaf_blight,leaf_blight
1988,leaf_blight55_.jpg,ccmt,test,leaf_blight,leaf_blight
1991,leaf_blight563_.jpg,ccmt,test,leaf_blight,leaf_blight
1993,leaf_blight564_.jpg,ccmt,test,leaf_blight,leaf_blight
2001,leaf_blight571_.jpg,ccmt,test,leaf_blight,leaf_spot
2005,leaf_blight575_.jpg,ccmt,test,leaf_blight,leaf_spot
2007,leaf_blight577_.jpg,ccmt,test,leaf_blight,leaf_spot
2008,leaf_blight578_.jpg,ccmt,test,leaf_blight,leaf_spot
2012,leaf_blight582_.jpg,ccmt,test,leaf_blight,leaf_blight
2015,leaf_blight584_.jpg,ccmt,test,leaf_blight,leaf_spot
2016,leaf_blight585_.jpg,ccmt,test,leaf_blight,leaf_spot
2017,leaf_blight586_.jpg,ccmt,test,leaf_blight,leaf_blight
2020,leaf_blight589_.jpg,ccmt,test,leaf_blight,leaf_spot
2023,leaf_blight594_.jpg,ccmt,test,leaf_blight,leaf_spot
2032,leaf_blight5_.jpg,ccmt,test,leaf_blight,leaf_blight
2034,leaf_blight600_.jpg,ccmt,test,leaf_blight,leaf_blight
2037,leaf_blight601_.jpg,ccmt,test,leaf_blight,leaf_blight
2039,leaf_blight605_.jpg,ccmt,test,leaf_blight,leaf_blight
2043,leaf_blight609_.jpg,ccmt,test,leaf_blight,leaf_blight
2046,leaf_blight613_.jpg,ccmt,test,leaf_blight,leaf_blight
2048,leaf_blight611_.jpg,ccmt,test,leaf_blight,leaf_blight
2054,leaf_blight619_.jpg,ccmt,test,leaf_blight,leaf_blight
2059,leaf_blight625_.jpg,ccmt,test,leaf_blight,leaf_blight
2060,leaf_blight624_.jpg,ccmt,test,leaf_blight,leaf_blight
2063,leaf_blight627_.jpg,ccmt,test,leaf_blight,leaf_blight
2064,leaf_blight628_.jpg,ccmt,test,leaf_blight,leaf_blight
2067,leaf_blight630_.jpg,ccmt,test,leaf_blight,leaf_blight
2068,leaf_blight631_.jpg,ccmt,test,leaf_blight,leaf_blight
2072,leaf_blight635_.jpg,ccmt,test,leaf_blight,leaf_blight
2080,leaf_blight643_.jpg,ccmt,test,leaf_blight,leaf_blight
2084,leaf_blight646_.jpg,ccmt,test,leaf_blight,leaf_blight
2086,leaf_blight647_.jpg,ccmt,test,leaf_blight,leaf_blight
2087,leaf_blight649_.jpg,ccmt,test,leaf_blight,leaf_blight
2088,leaf_blight651_.jpg,ccmt,test,leaf_blight,leaf_spot
2091,leaf_blight652_.jpg,ccmt,test,leaf_blight,leaf_blight
2092,leaf_blight653_.jpg,ccmt,test,leaf_blight,leaf_blight
2097,leaf_blight658_.jpg,ccmt,test,leaf_blight,leaf_blight
2102,leaf_blight662_.jpg,ccmt,test,leaf_blight,streak_virus
2104,leaf_blight664_.jpg,ccmt,test,leaf_blight,leaf_spot
2108,leaf_blight669_.jpg,ccmt,test,leaf_blight,leaf_blight
2113,leaf_blight671_.jpg,ccmt,test,leaf_blight,leaf_blight
2114,leaf_blight673_.jpg,ccmt,test,leaf_blight,leaf_blight
2118,leaf_blight677_.jpg,ccmt,test,leaf_blight,leaf_blight
2120,leaf_blight678_.jpg,ccmt,test,leaf_blight,leaf_spot
2121,leaf_blight680_.jpg,ccmt,test,leaf_blight,leaf_blight
2126,leaf_blight685_.jpg,ccmt,test,leaf_blight,leaf_blight
2128,leaf_blight687_.jpg,ccmt,test,leaf_blight,leaf_spot
2129,leaf_blight682_.jpg,ccmt,test,leaf_blight,leaf_blight
2130,leaf_blight689_.jpg,ccmt,test,leaf_blight,leaf_blight
2135,leaf_blight692_.jpg,ccmt,test,leaf_blight,leaf_blight
2136,leaf_blight693_.jpg,ccmt,test,leaf_blight,streak_virus
2137,leaf_blight694_.jpg,ccmt,test,leaf_blight,leaf_blight
2138,leaf_blight699_.jpg,ccmt,test,leaf_blight,streak_virus
2139,leaf_blight6_.jpg,ccmt,test,leaf_blight,leaf_blight
2140,leaf_blight698_.jpg,ccmt,test,leaf_blight,leaf_blight
2141,leaf_blight696_.jpg,ccmt,test,leaf_blight,leaf_blight
2144,leaf_blight700_.jpg,ccmt,test,leaf_blight,leaf_spot
2145,leaf_blight697_.jpg,ccmt,test,leaf_blight,leaf_blight
2146,leaf_blight701_.jpg,ccmt,test,leaf_blight,leaf_spot
2148,leaf_blight705_.jpg,ccmt,test,leaf_blight,leaf_blight
2158,leaf_blight713_.jpg,ccmt,test,leaf_blight,leaf_blight
2159,leaf_blight712_.jpg,ccmt,test,leaf_blight,leaf_blight
2169,leaf_blight723_.jpg,ccmt,test,leaf_blight,leaf_blight
2176,leaf_blight729_.jpg,ccmt,test,leaf_blight,leaf_blight
2177,leaf_blight72_.jpg,ccmt,test,leaf_blight,leaf_blight
2181,leaf_blight734_.jpg,ccmt,test,leaf_blight,leaf_blight
2189,leaf_blight740_.jpg,ccmt,test,leaf_blight,streak_virus
2190,leaf_blight741_.jpg,ccmt,test,leaf_blight,streak_virus
2197,leaf_blight748_.jpg,ccmt,test,leaf_blight,streak_virus
2198,leaf_blight749_.jpg,ccmt,test,leaf_blight,leaf_blight
2199,leaf_blight74_.jpg,ccmt,test,leaf_blight,leaf_blight
2200,leaf_blight750_.jpg,ccmt,test,leaf_blight,streak_virus
2201,leaf_blight751_.jpg,ccmt,test,leaf_blight,streak_virus
2206,leaf_blight755_.jpg,ccmt,test,leaf_blight,leaf_blight
2209,leaf_blight759_.jpg,ccmt,test,leaf_blight,leaf_blight
2213,leaf_blight762_.jpg,ccmt,test,leaf_blight,leaf_blight
2217,leaf_blight766_.jpg,ccmt,test,leaf_blight,leaf_blight
2220,leaf_blight769_.jpg,ccmt,test,leaf_blight,streak_virus
2221,leaf_blight76_.jpg,ccmt,test,leaf_blight,leaf_blight
2227,leaf_blight775_.jpg,ccmt,test,leaf_blight,streak_virus
2228,leaf_blight777_.jpg,ccmt,test,leaf_blight,leaf_spot
2229,leaf_blight776_.jpg,ccmt,test,leaf_blight,streak_virus
2231,leaf_blight779_.jpg,ccmt,test,leaf_blight,leaf_blight
2235,leaf_blight781_.jpg,ccmt,test,leaf_blight,streak_virus
2236,leaf_blight784_.jpg,ccmt,test,leaf_blight,leaf_blight
2242,leaf_blight789_.jpg,ccmt,test,leaf_blight,leaf_blight
2244,leaf_blight790_.jpg,ccmt,test,leaf_blight,leaf_blight
2246,leaf_blight792_.jpg,ccmt,test,leaf_blight,leaf_blight
2249,leaf_blight795_.jpg,ccmt,test,leaf_blight,leaf_blight
2252,leaf_blight798_.jpg,ccmt,test,leaf_blight,leaf_blight
2255,leaf_blight7_.jpg,ccmt,test,leaf_blight,leaf_blight
2256,leaf_blight800_.jpg,ccmt,test,leaf_blight,leaf_blight
2260,leaf_blight809_.jpg,ccmt,test,leaf_blight,leaf_blight
2268,leaf_blight817_.jpg,ccmt,test,leaf_blight,leaf_blight
2272,leaf_blight81_.jpg,ccmt,test,leaf_blight,leaf_blight
2275,leaf_blight822_.jpg,ccmt,test,leaf_blight,leaf_spot
2280,leaf_blight827_.jpg,ccmt,test,leaf_blight,leaf_blight
2288,leaf_blight834_.jpg,ccmt,test,leaf_blight,streak_virus
2295,leaf_blight840_.jpg,ccmt,test,leaf_blight,leaf_blight
2297,leaf_blight842_.jpg,ccmt,test,leaf_blight,leaf_blight
2299,leaf_blight844_.jpg,ccmt,test,leaf_blight,leaf_blight
2307,leaf_blight851_.jpg,ccmt,test,leaf_blight,leaf_blight
2313,leaf_blight857_.jpg,ccmt,test,leaf_blight,leaf_blight
2314,leaf_blight858_.jpg,ccmt,test,leaf_blight,leaf_blight
2317,leaf_blight860_.jpg,ccmt,test,leaf_blight,leaf_blight
2318,leaf_blight861_.jpg,ccmt,test,leaf_blight,leaf_blight
2321,leaf_blight864_.jpg,ccmt,test,leaf_blight,leaf_blight
2323,leaf_blight866_.jpg,ccmt,test,leaf_blight,leaf_blight
2326,leaf_blight86_.jpg,ccmt,test,leaf_blight,leaf_blight
2327,leaf_blight869_.jpg,ccmt,test,leaf_blight,leaf_blight
2331,leaf_blight871_.jpg,ccmt,test,leaf_blight,streak_virus
2333,leaf_blight875_.jpg,ccmt,test,leaf_blight,leaf_blight
2337,leaf_blight879_.jpg,ccmt,test,leaf_blight,leaf_spot
2343,leaf_blight884_.jpg,ccmt,test,leaf_blight,leaf_blight
2348,leaf_blight88_.jpg,ccmt,test,leaf_blight,leaf_blight
2349,leaf_blight889_.jpg,ccmt,test,leaf_blight,leaf_blight
2350,leaf_blight891_.jpg,ccmt,test,leaf_blight,leaf_spot
2353,leaf_blight893_.jpg,ccmt,test,leaf_blight,streak_virus
2357,leaf_blight897_.jpg,ccmt,test,leaf_blight,leaf_spot
2358,leaf_blight898_.jpg,ccmt,test,leaf_blight,leaf_spot
2359,leaf_blight899_.jpg,ccmt,test,leaf_blight,leaf_spot
2364,leaf_blight903_.jpg,ccmt,test,leaf_blight,leaf_blight
2367,leaf_blight904_.jpg,ccmt,test,leaf_blight,leaf_blight
2368,leaf_blight906_.jpg,ccmt,test,leaf_blight,leaf_spot
2369,leaf_blight907_.jpg,ccmt,test,leaf_blight,leaf_blight
2370,leaf_blight908_.jpg,ccmt,test,leaf_blight,leaf_spot
2377,leaf_blight914_.jpg,ccmt,test,leaf_blight,leaf_blight
2383,leaf_blight91_.jpg,ccmt,test,leaf_blight,leaf_blight
2384,leaf_blight922_.jpg,ccmt,test,leaf_blight,leaf_blight
2386,leaf_blight920_.jpg,ccmt,test,leaf_blight,leaf_blight
2388,leaf_blight924_.jpg,ccmt,test,leaf_blight,leaf_blight
2392,leaf_blight928_.jpg,ccmt,test,leaf_blight,leaf_blight
2396,leaf_blight931_.jpg,ccmt,test,leaf_blight,leaf_blight
2402,leaf_blight937_.jpg,ccmt,test,leaf_blight,streak_virus
2405,leaf_blight93_.jpg,ccmt,test,leaf_blight,leaf_blight
2411,leaf_blight945_.jpg,ccmt,test,leaf_blight,leaf_spot
2415,leaf_blight949_.jpg,ccmt,test,leaf_blight,leaf_spot
2419,leaf_blight951_.jpg,ccmt,test,leaf_blight,leaf_blight
2424,leaf_blight959_.jpg,ccmt,test,leaf_blight,streak_virus
2429,leaf_blight95_.jpg,ccmt,test,leaf_blight,leaf_blight
2440,leaf_blight971_.jpg,ccmt,test,leaf_blight,leaf_blight
2441,leaf_blight972_.jpg,ccmt,test,leaf_blight,streak_virus
2442,leaf_blight973_.jpg,ccmt,test,leaf_blight,leaf_blight
2449,leaf_blight97_.jpg,ccmt,test,leaf_blight,leaf_blight
2452,leaf_blight982_.jpg,ccmt,test,leaf_blight,leaf_spot
2455,leaf_blight985_.jpg,ccmt,test,leaf_blight,leaf_spot
2466,leaf_blight996_.jpg,ccmt,test,leaf_blight,streak_virus
2467,leaf_blight995_.jpg,ccmt,test,leaf_blight,leaf_blight
2468,leaf_blight997_.jpg,ccmt,test,leaf_blight,leaf_blight
2471,leaf_blight99_.jpg,ccmt,test,leaf_blight,leaf_spot
2474,streak_virus1001_.jpg,ccmt,test,streak_virus,streak_virus
2478,streak_virus1005_.jpg,ccmt,test,streak_virus,streak_virus
2486,streak_virus101_.jpg,ccmt,test,streak_virus,streak_virus
2489,streak_virus104_.jpg,ccmt,test,streak_virus,streak_virus
2493,streak_virus108_.jpg,ccmt,test,streak_virus,streak_virus
2494,streak_virus10_.jpg,ccmt,test,streak_virus,streak_virus
2502,streak_virus116_.jpg,ccmt,test,streak_virus,streak_virus
2507,streak_virus120_.jpg,ccmt,test,streak_virus,streak_virus
2508,streak_virus121_.jpg,ccmt,test,streak_virus,streak_virus
2510,streak_virus124_.jpg,ccmt,test,streak_virus,streak_virus
2511,streak_virus123_.jpg,ccmt,test,streak_virus,streak_virus
2512,streak_virus125_.jpg,ccmt,test,streak_virus,streak_virus
2515,streak_virus127_.jpg,ccmt,test,streak_virus,streak_virus
2517,streak_virus132_.jpg,ccmt,test,streak_virus,streak_virus
2519,streak_virus130_.jpg,ccmt,test,streak_virus,streak_virus
2523,streak_virus135_.jpg,ccmt,test,streak_virus,streak_virus
2524,streak_virus136_.jpg,ccmt,test,streak_virus,streak_virus
2527,streak_virus140_.jpg,ccmt,test,streak_virus,streak_virus
2528,streak_virus139_.jpg,ccmt,test,streak_virus,streak_virus
2532,streak_virus147_.jpg,ccmt,test,streak_virus,streak_virus
2534,streak_virus14_.jpg,ccmt,test,streak_virus,streak_virus
2535,streak_virus143_.jpg,ccmt,test,streak_virus,streak_virus
2536,streak_virus144_.jpg,ccmt,test,streak_virus,streak_virus
2537,streak_virus142_.jpg,ccmt,test,streak_virus,streak_virus
2541,streak_virus152_.jpg,ccmt,test,streak_virus,streak_virus
2546,streak_virus156_.jpg,ccmt,test,streak_virus,streak_virus
2547,streak_virus159_.jpg,ccmt,test,streak_virus,streak_virus
2548,streak_virus158_.jpg,ccmt,test,streak_virus,streak_virus
2552,streak_virus161_.jpg,ccmt,test,streak_virus,streak_virus
2555,streak_virus164_.jpg,ccmt,test,streak_virus,streak_virus
2560,streak_virus169_.jpg,ccmt,test,streak_virus,streak_virus
2564,streak_virus171_.jpg,ccmt,test,streak_virus,streak_virus
2576,streak_virus184_.jpg,ccmt,test,streak_virus,streak_virus
2585,streak_virus191_.jpg,ccmt,test,streak_virus,streak_virus
2586,streak_virus192_.jpg,ccmt,test,streak_virus,streak_virus
2592,streak_virus19_.jpg,ccmt,test,streak_virus,streak_virus
2593,streak_virus198_.jpg,ccmt,test,streak_virus,streak_virus
2597,streak_virus203_.jpg,ccmt,test,streak_virus,streak_virus
2613,streak_virus221_.jpg,ccmt,test,streak_virus,streak_virus
2614,streak_virus223_.jpg,ccmt,test,streak_virus,streak_virus
2619,streak_virus226_.jpg,ccmt,test,streak_virus,streak_virus
2621,streak_virus229_.jpg,ccmt,test,streak_virus,streak_virus
2623,streak_virus22_.jpg,ccmt,test,streak_virus,streak_virus
2627,streak_virus258_.jpg,ccmt,test,streak_virus,streak_virus
2632,streak_virus262_.jpg,ccmt,test,streak_virus,streak_virus
2634,streak_virus265_.jpg,ccmt,test,streak_virus,streak_virus
2636,streak_virus266_.jpg,ccmt,test,streak_virus,streak_virus
2638,streak_virus268_.jpg,ccmt,test,streak_virus,streak_virus
2639,streak_virus269_.jpg,ccmt,test,streak_virus,streak_virus
2641,streak_virus270_.jpg,ccmt,test,streak_virus,streak_virus
2642,streak_virus271_.jpg,ccmt,test,streak_virus,streak_virus
